config_path,entrypoint,entrypoint_exists,entrypoint_type,canonical_entrypoint,cli_match_status,model_key,registry_status,migration_action,risk_level,notes
configs/experiments/original_merc/clean_fold_bases/mmgcn_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_mmgcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_multidag_cl,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/clean_screening/dialoguegcn_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_dialoguegcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/clean_screening/gsmcc_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,project_paper_oriented_gsmcc,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/clean_screening/mmgcn_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_mmgcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_multidag_cl,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/dialoguegcn_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_dialoguegcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/gsmcc_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,project_paper_oriented_gsmcc,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/mmgcn_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_mmgcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/multidag_cl_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_multidag_cl,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/pipeline_manifest.yaml,scripts/workflows/paper_aligned/run_pipeline.py,YES,canonical,scripts/workflows/paper_aligned/run_pipeline.py,PASS_MANIFEST,,NOT_APPLICABLE,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/screening/dialoguegcn_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_dialoguegcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/screening/gsmcc_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,project_paper_oriented_gsmcc,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/screening/mmgcn_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_mmgcn,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,scripts/workflows/paper_aligned/train.py,YES,canonical,scripts/workflows/paper_aligned/train.py,PASS_CONFIG,original_repro_multidag_cl,SUPPORTED_PAPER_ALIGNED,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,scripts/models/mmgcn/unified/train.py,YES,canonical,scripts/models/mmgcn/unified/train.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_dialoguegcn,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_dialoguegcn,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_dialoguegcn,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_dialoguegcn,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_dialoguegcn,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_gsmcc_inspired,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_gsmcc_inspired,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_gsmcc_inspired,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_gsmcc_inspired,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,causal_gsmcc_inspired,SUPPORTED_PROJECT_VARIANT,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn_pipeline.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn_pipeline_analyze.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/mmgcn_pipeline_m3ed.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MMGCN,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_context_w5_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/missing/missing_eval_from_stable_context_w5_tav.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,high,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_past_all_causal_tav_stable_candidate.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
configs/pipeline/multidag_cl/iemocap/stabilize/context_w0_tav_stable_candidate.yaml,scripts/workflows/run_pipeline.py,YES,canonical,scripts/workflows/run_pipeline.py,PASS_CONFIG,MultiDAGCL,SUPPORTED_DIRECT_OR_PIPELINE,keep_canonical,medium,Consumer inferred from YAML schema and verified canonical script; no YAML entrypoint field is rewritten in Phase 4A.
