old_path,candidate_new_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,migration_batch,requires_script_update,requires_test_update,requires_doc_update,requires_yaml_reference_update,requires_entrypoint_update,collision_status,manual_review,risk_level,confidence,notes
configs/experiments/original_merc/clean_fold_bases/gsmcc_clean.yaml,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,formal,model,Batch 5,YES,NO,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_fold_bases/mmgcn_clean.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,Batch 2,YES,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,Batch 3,YES,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_screening/dialoguegcn_clean.yaml,configs/dialoguegcn/paper_aligned/iemocap/full_context/clean_roberta_features/dialoguegcn_clean.yaml,dialoguegcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,Batch 4,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_screening/gsmcc_clean.yaml,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/gsmcc_clean.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,formal,model,Batch 5,NO,YES,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_screening/mmgcn_clean.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/mmgcn_clean.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,Batch 2,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/multidag_cl_clean.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,Batch 3,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/dialoguegcn_legacy.yaml,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,Batch 4,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/gsmcc_legacy.yaml,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,formal,model,Batch 5,NO,NO,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/mmgcn_legacy.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,Batch 2,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/legacy_fold_bases/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,Batch 3,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/pipeline_manifest.yaml,configs/benchmarks/original_merc/pipeline_manifest.yaml,,,iemocap,full_context,,formal,benchmark,Batch 6,YES,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/screening/dialoguegcn_legacy.yaml,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,Batch 4,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/screening/gsmcc_legacy.yaml,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/screening.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,screening,model,Batch 5,NO,YES,NO,YES,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/screening/mmgcn_legacy.yaml,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,Batch 2,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,Batch 3,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_a.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_av.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_t.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_ta.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tav.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tv.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_v.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/modality_ablation_smoke.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,modality_ablation,model,Batch 6,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_official_prefix.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses01.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses02.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses03.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses04.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_official_prefix.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses01.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses02.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses03.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/gsmcc/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/gsmcc/legacy_mmgcn_features/val_ses04.yaml,gsmcc,project_variant,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,high,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_official_prefix.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/legacy_mmgcn_features/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses01.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses02.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses03.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/mmgcn/clean_roberta_features/val_ses04.yaml,mmgcn,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn_pipeline.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/legacy_mmgcn_features/mmgcn_pipeline.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,missing_modality,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn_pipeline_analyze.yaml,configs/benchmarks/paper/pipelines/mmgcn_pipeline_analyze.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,analysis,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/mmgcn_pipeline_m3ed.yaml,configs/benchmarks/ablations/missing_modality/pipelines/mmgcn/m3ed_features/mmgcn_pipeline_m3ed.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,missing_modality,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/official_prefix.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_official_prefix.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,NO,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,YES,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses01.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses02.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses03.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/clean_roberta_features/val_ses04.yaml,multidag_cl,unified,iemocap,causal_context,clean_roberta_features,formal,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_past_all_causal_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_past_all_causal_tav_smoke.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_quick.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_quick.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/debug/context_w5_tav_smoke.yaml,configs/benchmarks/causal_unified/pipelines/multidag_cl/legacy_mmgcn_features/context_w5_tav_smoke.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_past_all_causal_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_past_all_causal_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w0_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w0_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w1_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w1_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w3_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w3_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/context_w5_tav.yaml,configs/benchmarks/ablations/context/pipelines/multidag_cl/context_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,context_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,high,high,Distinct context-ablation pipeline identity retained; candidate path is unique after correcting path generation; no YAML move or edit.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_a.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_a.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_av.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_av.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_t.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_t.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_ta.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_ta.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tav.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tav.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,high,high,Distinct modality-ablation pipeline identity retained; candidate path is unique after correcting path generation; no YAML move or edit.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_tv.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_tv.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/formal/modality_w5_v.yaml,configs/benchmarks/ablations/modality/pipelines/multidag_cl/modality_w5_v.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,modality_ablation,pipeline,Batch 7,NO,NO,YES,NO,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_cosine.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_cosine.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_earlystop_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_label_smoothing005.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr3e4_plateau_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
configs/pipeline/multidag_cl/iemocap/loss_stability/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,configs/benchmarks/ablations/stability/pipelines/multidag_cl/context_w5_tav_stable_lr5e4_plateau_valloss.yaml,multidag_cl,unified,iemocap,causal_context,legacy_mmgcn_features,stability_ablation,pipeline,Batch 7,NO,NO,NO,YES,NO,CLEAR,NO,medium,high,Content-derived classification; no YAML move or edit in Phase 4A.
